"";"station";"name";"date";"awnd";"pgtm";"prcp";"snow";"snwd";"tavg";"tmax";"tmin";"wdf2";"wdf5";"wsf2";"wsf5";"wt01";"wt02";"wt03";"wt08"
"757";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-27";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"758";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-28";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"759";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-29";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"760";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-30";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"761";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-31";"";NA;"0.01";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"762";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"763";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-23";"";NA;"0.93";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"764";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-24";"";NA;"0.20";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"765";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"766";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"767";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"768";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"769";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"770";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"771";"US1NJUN0039";"CLARK TWP 0.7 SSW, NJ US";"2022-12-31";"";NA;"0.01";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"772";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"773";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-23";"";NA;"0.67";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"774";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-24";"";NA;"0.06";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"775";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"776";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"777";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"778";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"779";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"780";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"781";"US1NYNS0042";"ALBERTSON 0.2 SSE, NY US";"2022-12-31";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"782";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"783";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-23";"";NA;"1.19";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"784";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-24";"";NA;"0.18";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"785";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"786";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"787";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"788";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"789";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"790";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"791";"US1NJUN0036";"CLARK TWP 1.3 ENE, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"792";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"793";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-23";"";NA;"0.27";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"794";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-24";"";NA;"0.07";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"795";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"796";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"797";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"798";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"799";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"800";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-30";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"801";"US1NYNS0046";"MASSAPEQUA PARK 1.2 N, NY US";"2022-12-31";"";NA;"0.05";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"802";"US1NJBG0056";"FAIR LAWN 1.2 SE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"803";"US1NJBG0056";"FAIR LAWN 1.2 SE, NJ US";"2022-12-23";"";NA;"1.76";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"804";"US1NJBG0056";"FAIR LAWN 1.2 SE, NJ US";"2022-12-24";"";NA;"0.15";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"805";"US1NJBG0056";"FAIR LAWN 1.2 SE, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"806";"US1NJBG0056";"FAIR LAWN 1.2 SE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"807";"US1NJBG0056";"FAIR LAWN 1.2 SE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"808";"US1NJMN0081";"RED BANK 0.6 ENE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"809";"US1NJMN0081";"RED BANK 0.6 ENE, NJ US";"2022-12-27";"";NA;"";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"810";"US1NJMN0081";"RED BANK 0.6 ENE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"811";"US1NJMN0081";"RED BANK 0.6 ENE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"812";"US1NJMN0081";"RED BANK 0.6 ENE, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"813";"US1NJMN0081";"RED BANK 0.6 ENE, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"814";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"0.0";NA;4,44;-6,67;NA;NA;"";"";NA;NA;NA;NA
"815";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-23";"";NA;"1.58";"0.0";"0.0";NA;13,33;-3,33;NA;NA;"";"";NA;NA;NA;NA
"816";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-24";"";NA;"0.35";"0.0";"0.0";NA;12,78;-14,44;NA;NA;"";"";NA;NA;NA;NA
"817";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"0.0";NA;-10;-14,44;NA;NA;"";"";NA;NA;NA;NA
"818";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"0.0";NA;-3,33;-10;NA;NA;"";"";NA;NA;NA;NA
"819";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"0.0";NA;-2,22;-8,89;NA;NA;"";"";NA;NA;NA;NA
"820";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"0.0";NA;0,56;-3,89;NA;NA;"";"";NA;NA;NA;NA
"821";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"0.0";NA;7,22;-4,44;NA;NA;"";"";NA;NA;NA;NA
"822";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"0.0";NA;8,89;-3,33;NA;NA;"";"";NA;NA;NA;NA
"823";"USC00280907";"BOONTON 1 SE, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"0.0";NA;15,56;0;NA;NA;"";"";NA;NA;NA;NA
"824";"US1NJPS0028";"LITTLE FALLS TWP 0.2 NE, NJ US";"2022-12-22";"";NA;"";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"825";"US1NJPS0028";"LITTLE FALLS TWP 0.2 NE, NJ US";"2022-12-23";"";NA;"2.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"826";"US1NJPS0028";"LITTLE FALLS TWP 0.2 NE, NJ US";"2022-12-27";"";NA;"";"";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"827";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"828";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-23";"";NA;"0.53";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"829";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-24";"";NA;"0.08";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"830";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"831";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"832";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"833";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"834";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"835";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"836";"US1NYQN0039";"LITTLE NECK 0.3 SE, NY US";"2022-12-31";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"837";"US1NJMD0050";"WOODBRIDGE TWP 3.0 NNW, NJ US";"2022-12-23";"";NA;"1.26";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"838";"US1NJMD0050";"WOODBRIDGE TWP 3.0 NNW, NJ US";"2022-12-24";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"839";"US1NJPS0022";"RINGWOOD 3.0 SSE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"840";"US1NJPS0022";"RINGWOOD 3.0 SSE, NJ US";"2022-12-27";"";NA;"";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"841";"US1NJPS0022";"RINGWOOD 3.0 SSE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"842";"US1NJPS0022";"RINGWOOD 3.0 SSE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"843";"US1NJPS0022";"RINGWOOD 3.0 SSE, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"844";"US1NJPS0022";"RINGWOOD 3.0 SSE, NJ US";"2022-12-31";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
